ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,10,expected_fail,,查無資料
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:52:30,register,late,http://127.0.0.1:5000/register,POST,400,15,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:52:30,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,13,expected_fail,,掛號不存在
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,7,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,15,expected_pass,,
2026-01-27 00:52:30,query,invalid_id,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:30,query,late,http://127.0.0.1:5000/query,GET,200,15,expected_pass,,
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,14,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,17,expected_pass,,
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,21,expected_pass,,
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,17,expected_pass,,
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,13,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,500,26,infra_error,,infra_error
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,13,expected_fail,,查無資料
2026-01-27 00:52:30,register,late,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:52:30,register,duplicate,http://127.0.0.1:5000/register,POST,400,28,expected_fail,,已掛號
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:52:30,register,duplicate,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,已掛號
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,duplicate,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,已掛號
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:30,register,duplicate,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,已掛號
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,27,expected_pass,,
2026-01-27 00:52:30,query,normal,http://127.0.0.1:5000/query,GET,200,22,expected_pass,,
2026-01-27 00:52:30,query,missing_required,http://127.0.0.1:5000/query,GET,404,21,expected_fail,,查無資料
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,24,expected_pass,,
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:52:30,query,invalid_id,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,400,34,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,late,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:52:30,query,late,http://127.0.0.1:5000/query,GET,200,21,expected_pass,,
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:52:30,register,duplicate,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,已掛號
2026-01-27 00:52:30,query,normal,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,22,expected_pass,,
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,register,late,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:52:30,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,24,expected_fail,,掛號不存在
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,21,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,query,normal,http://127.0.0.1:5000/query,GET,200,18,expected_pass,,
2026-01-27 00:52:30,query,invalid_id,http://127.0.0.1:5000/query,GET,404,30,expected_fail,,查無資料
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,register,missing_required,http://127.0.0.1:5000/register,POST,400,34,expected_fail,,缺少必填欄位
2026-01-27 00:52:30,query,invalid_id,http://127.0.0.1:5000/query,GET,404,28,expected_fail,,查無資料
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,27,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,21,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,18,expected_fail,,掛號不存在
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,34,expected_pass,,
2026-01-27 00:52:30,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,24,expected_pass,,
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,27,expected_pass,,
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,24,expected_pass,,
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,28,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,200,33,expected_pass,,
2026-01-27 00:52:30,query,late,http://127.0.0.1:5000/query,GET,200,26,expected_pass,,
2026-01-27 00:52:30,register,normal,http://127.0.0.1:5000/register,POST,400,26,unexpected_fail,,[EXPECT=expected_pass] 掛號日期錯誤
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,28,expected_fail,,查無資料
2026-01-27 00:52:30,register,invalid_date,http://127.0.0.1:5000/register,POST,400,27,expected_fail,,掛號日期錯誤
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,26,expected_fail,,掛號不存在
2026-01-27 00:52:30,query,invalid_date,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,身分證格式錯誤
2026-01-27 00:52:30,query,late,http://127.0.0.1:5000/query,GET,200,22,expected_pass,,
2026-01-27 00:52:30,register,invalid_id,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,32,expected_pass,,
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,29,expected_pass,,
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,34,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,36,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,31,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,29,expected_fail,,查無資料
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,25,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,30,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,31,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,32,expected_pass,,
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,31,expected_fail,,查無資料
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,36,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,33,expected_pass,,
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,30,expected_pass,,
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,22,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,25,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,27,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,34,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,24,expected_fail,,查無資料
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,36,expected_fail,,已掛號
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,27,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,33,expected_pass,,
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,27,expected_fail,,掛號不存在
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,38,expected_pass,,
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,29,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,400,37,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,28,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,22,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,31,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,31,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,25,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,27,expected_pass,,
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,34,expected_pass,,
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,22,expected_pass,,
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,31,expected_pass,,
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,已掛號
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,28,expected_pass,,
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,24,expected_pass,,
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,32,expected_pass,,
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,20,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,20,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,23,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,21,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,28,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,24,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,31,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,已掛號
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,18,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,20,expected_pass,,
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,17,expected_pass,,
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,已掛號
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,22,expected_pass,,
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,25,expected_pass,,
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,25,expected_pass,,
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,19,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,18,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,18,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,14,expected_fail,,查無資料
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,18,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,17,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,500,18,infra_error,,infra_error
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,15,expected_pass,,
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,invalid_id,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,18,expected_fail,,掛號不存在
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,17,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,已掛號
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,17,expected_pass,,
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,19,expected_pass,,
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,15,expected_fail,,掛號不存在
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,17,expected_pass,,
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,15,expected_pass,,
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,19,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,register,invalid_date,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,掛號日期錯誤
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,15,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,400,14,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,400,15,unexpected_fail,,[EXPECT=expected_pass] 掛號日期錯誤
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:52:31,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,已掛號
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,500,15,infra_error,,infra_error
2026-01-27 00:52:31,register,late,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,15,expected_pass,,
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,14,expected_fail,,查無資料
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:52:31,query,invalid_date,http://127.0.0.1:5000/query,GET,404,14,expected_fail,,查無資料
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:52:31,register,duplicate,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,已掛號
2026-01-27 00:52:31,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,14,expected_fail,,掛號不存在
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,16,expected_fail,,掛號不存在
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:52:31,register,invalid_id,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,身分證格式錯誤
2026-01-27 00:52:31,query,normal,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:31,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,14,expected_fail,,掛號不存在
2026-01-27 00:52:31,query,late,http://127.0.0.1:5000/query,GET,200,15,expected_pass,,
2026-01-27 00:52:31,register,normal,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
